id,invoice_id,credit_card_number,credit_card_expiration_date,result,created_at,updated_at
3825,3825,4530954827239309,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3826,3826,4546176628806284,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3827,3827,4949269313825490,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3828,3828,4400952727544667,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3829,3829,4947152057994141,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3830,3830,4201797468118802,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3831,3831,4327582677659429,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3832,3832,4420744473890477,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3833,3833,4825907613929642,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3834,3834,4076247343447329,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3835,3835,4760478961401096,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3836,3836,4584150501984470,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3837,3837,4681771163719774,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3838,3838,4329395447699206,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3839,3839,4260214371857589,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3840,3840,4162301347070088,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3841,3841,4106738159763549,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3842,3842,4477708511518796,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3843,3843,4663372875145325,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3844,3844,4305651532410155,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3845,3845,4039523570739179,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3846,3846,4131868134656304,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3847,3847,4178601378811786,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3848,3848,4208380876249117,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3849,3849,4324372648098617,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3850,3850,4236926831363923,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3851,3851,4288159255172054,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3852,3852,4206741857367935,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3853,3853,4603832419956208,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3854,3854,4515050988490681,,success,2012-02-26 20:59:01 UTC,2012-02-26 20:59:01 UTC
3855,3855,4176951839915770,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3856,3856,4180189109918593,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3857,3857,4226282241773972,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3858,3858,4292651909093515,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3859,3859,4409557915308570,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3860,3860,4853897335185681,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3861,3861,4320430890567925,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3862,3862,4047912145664483,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3863,3863,4119674699341493,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3864,3864,4511204757438701,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3865,3865,4730853324585244,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3866,3866,4227738970810526,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3867,3867,4341804921938633,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3868,3868,4931287016227782,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3869,3869,4644665699833170,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3870,3870,4917443080358908,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3871,3871,4896384475993001,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3872,3872,4341054589514589,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3873,3873,4271849414282988,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3874,3874,4487777145098109,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3875,3875,4743146332204481,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3876,3876,4524880640466993,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3877,3877,4049790512406652,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3878,3878,4201889738193371,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3879,3879,4582701632507079,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3880,3880,4191529307270749,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3881,3881,4114987000681374,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3882,3882,4055773183099464,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3883,3883,4570337229085046,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3884,3884,4266997117456957,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3885,3885,4350041608823709,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3886,3886,4196751299958690,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3887,3887,4798247176741396,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3888,3888,4164354181388636,,success,2012-02-26 20:59:02 UTC,2012-02-26 20:59:02 UTC
3889,3889,4340667645283551,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3890,3890,4692095125743339,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3891,3891,4253525659252256,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3892,3892,4379990235702341,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3893,3893,4068707996205657,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3894,3894,4913924458386329,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3895,3895,4106940692192803,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3896,3896,4240610931509076,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3897,3897,4874092157925164,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3898,3898,4904537977988964,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3899,3899,4271689984231595,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3900,3900,4489711671634323,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3901,3901,4032958942617408,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3902,3902,4442264506351984,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3903,3903,4325403032632972,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3904,3904,4939237445218786,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3905,3905,4963794758791751,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3906,3906,4868410392133500,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3907,3907,4343073268368060,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3908,3908,4709045034006190,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3909,3909,4350157543552339,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3910,3910,4241954381210102,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3911,3911,4937983247628590,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3912,3912,4820938115364881,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3913,3913,4857280767382055,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3914,3914,4418040461011583,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3915,3915,4741763132692079,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3916,3916,4309212428859936,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3917,3917,4246457359037533,,success,2012-02-26 20:59:03 UTC,2012-02-26 20:59:03 UTC
3918,3918,4781339327720412,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3919,3919,4001108706197813,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3920,3920,4560670289001287,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3921,3921,4693953005129835,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3922,3922,4830398742868712,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3923,3923,4936648299852370,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3924,3924,4641578251580316,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3925,3925,4713071658118631,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3926,3926,4009914066828432,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3927,3927,4505067552748717,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3928,3928,4674157785179845,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3929,3929,4914288800367636,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3930,3930,4191081809417803,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3931,3931,4569127894516810,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3932,3932,4616074190281522,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3933,3933,4536219979592543,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3934,3934,4227904134734838,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3935,3935,4891381758198548,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3936,3936,4209334820065705,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3937,3937,4893248528944280,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3938,3938,4576046547656034,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3939,3939,4199491286919737,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3940,3940,4865167721070380,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3941,3941,4096580388211820,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3942,3942,4714532787190003,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3943,3943,4653289334131548,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3944,3944,4165326584631097,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3945,3945,4612089453018474,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3946,3946,4491041226258839,,success,2012-02-26 20:59:04 UTC,2012-02-26 20:59:04 UTC
3947,3947,4482401617440039,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3948,3948,4912350673540174,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3949,3949,4836201276456436,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3950,3950,4678649168642528,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3951,3951,4934438405204433,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3952,3952,4042173277051682,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3953,3953,4489729348206716,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3954,3954,4074433631847719,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3955,3955,4685940426834546,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3956,3956,4724241052859352,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3957,3957,4721980696979439,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3958,3958,4368308090210472,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3959,3959,4801124416033772,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3960,3960,4773695670234265,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3961,3961,4073053473896148,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3962,3962,4024659209090966,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3963,3963,4581768675271809,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3964,3964,4768250653587472,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3965,3965,4200720691689431,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3966,3966,4542247435024540,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3967,3967,4976720596423601,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3968,3968,4476204877392943,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3969,3969,4123114854938006,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3970,3970,4338837039800371,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3971,3971,4755261672892033,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3972,3972,4060127234193996,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3973,3973,4263175551233062,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3974,3974,4826499927242575,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3975,3975,4402809699340313,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3976,3976,4866217451912038,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3977,3977,4998279754076315,,success,2012-02-26 20:59:05 UTC,2012-02-26 20:59:05 UTC
3978,3978,4636631733076798,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
3979,3979,4960083919982466,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
3980,3980,4110226985465575,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
3981,3981,4015189415470985,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
3982,3982,4149509379270369,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
3983,3983,4043147948419863,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
3984,3984,4737176523262943,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
3985,3985,4481707526665953,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
3986,3986,4528409578056910,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
3987,3987,4072803293529553,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
3988,3988,4876616041857439,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
3989,3989,4658653832246256,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
3990,3990,4469468252612383,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
3991,3991,4868970141689372,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
3992,3992,4904742112883119,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
3993,3993,4214753112343608,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
3994,3994,4946697066942098,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
3995,3995,4883322869901104,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
3996,3996,4599182374551919,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
3997,3997,4476809220402714,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
3998,3998,4621356862799389,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
3999,3999,4345940505415104,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
4000,4000,4584154521166367,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
4001,4001,4573733412338042,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
4002,4002,4304872272630835,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
4003,4003,4815658106198643,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
4004,4004,4650299814229741,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
4005,4005,4229587367280129,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
4006,4006,4704255434781927,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
4007,4007,4765591287454698,,success,2012-02-26 20:59:06 UTC,2012-02-26 20:59:06 UTC
4008,4008,4516644481709671,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4009,4009,4599891673486250,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4010,4010,4715763673700598,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4011,4011,4751862500029404,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4012,4012,4819048880600873,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4013,4013,4430330829142834,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4014,4014,4777670993379617,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4015,4015,4940586333088555,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4016,4016,4864696161485079,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4017,4017,4019456689233840,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4018,4018,4671607218764636,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4019,4019,4922931279704989,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4020,4020,4668219758734874,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4021,4021,4382919490262082,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4022,4022,4191943138819136,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4023,4023,4638195072439524,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4024,4024,4995492484116566,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4025,4025,4769648268555954,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4026,4026,4648798324046222,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4027,4027,4776569631431252,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4028,4028,4887748456129437,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4029,4029,4124326982484776,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4030,4030,4883241883694975,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4031,4031,4736007174074097,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4032,4032,4647512871857688,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4033,4033,4987108386561565,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4034,4034,4229757217556209,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4035,4035,4709240190936115,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4036,4036,4910041940993252,,success,2012-02-26 20:59:07 UTC,2012-02-26 20:59:07 UTC
4037,4037,4252484658736273,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4038,4038,4196382444734095,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4039,4039,4638397587617774,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4040,4040,4402860985728093,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4041,4041,4362955758344772,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4042,4042,4640789695948094,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4043,4043,4813967641033258,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4044,4044,4825756199432502,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4045,4045,4221075612923381,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4046,4046,4667959460149782,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4047,4047,4501963170531474,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4048,4048,4317097912380924,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4049,4049,4693567493958006,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4050,4050,4935774023392717,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4051,4051,4903187783117308,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4052,4052,4134947291717287,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4053,4053,4775349869307503,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4054,4054,4626476004204729,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4055,4055,4063318044555851,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4056,4056,4994689060325699,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4057,4057,4547308429711939,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4058,4058,4379134305631078,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4059,4059,4223985258318771,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4060,4060,4540080966159163,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4061,4061,4011101684103648,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4062,4062,4004752799407929,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4063,4063,4047257717516818,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4064,4064,4011711762025549,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4065,4065,4962500950377011,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4066,4066,4371157481649893,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4067,4067,4221747621907277,,success,2012-02-26 20:59:08 UTC,2012-02-26 20:59:08 UTC
4068,4068,4666623186413309,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4069,4069,4412775060582247,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4070,4070,4666929482817815,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4071,4071,4288590533723300,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4072,4072,4800180892079136,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4073,4073,4282371272938355,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4074,4074,4868443195336219,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4075,4075,4336574798127725,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4076,4076,4950276731477354,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4077,4077,4351669358252065,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4078,4078,4425197272763681,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4079,4079,4333086586532211,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4080,4080,4235640669549390,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4081,4081,4324396716340891,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4082,4082,4541810086234034,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4083,4083,4650218605750568,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4084,4084,4629422629811394,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4085,4085,4891702904484741,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4086,4086,4465912549385910,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4087,4087,4563832864650950,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4088,4088,4340530922668423,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4089,4089,4676151581760349,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4090,4090,4338736103981085,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4091,4091,4484460417985495,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4092,4092,4072567662553179,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4093,4093,4128998226067133,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4094,4094,4248559059006781,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4095,4095,4531182097707468,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4096,4096,4634304953949783,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4097,4097,4933578584743240,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4098,4098,4127798683224939,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4099,4099,4600259407402272,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4100,4100,4474561535801856,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4101,4101,4522597969385925,,success,2012-02-26 20:59:09 UTC,2012-02-26 20:59:09 UTC
4102,4102,4096629214713783,,success,2012-02-26 20:59:10 UTC,2012-02-26 20:59:10 UTC
4103,4103,4046138320589954,,success,2012-02-26 20:59:10 UTC,2012-02-26 20:59:10 UTC
